                                                                                                                                                                     
{'loss': 10.8006, 'grad_norm': 2.65625, 'learning_rate': 5e-07, 'epoch': 0.0}
{'loss': 2.0551, 'grad_norm': 0.125, 'learning_rate': 0.00010332135244390492, 'epoch': 0.71}
{'loss': 2.0396, 'grad_norm': 0.123046875, 'learning_rate': 0.00010328788020918312, 'epoch': 0.71}
{'loss': 2.1037, 'grad_norm': 0.1279296875, 'learning_rate': 0.00010325441198551547, 'epoch': 0.71}
{'loss': 2.0941, 'grad_norm': 0.126953125, 'learning_rate': 0.00010322094777381707, 'epoch': 0.71}
{'loss': 2.0643, 'grad_norm': 0.12451171875, 'learning_rate': 0.0001031874875750029, 'epoch': 0.71}
{'loss': 2.0443, 'grad_norm': 0.125, 'learning_rate': 0.00010315403138998766, 'epoch': 0.71}
{'loss': 2.086, 'grad_norm': 0.12353515625, 'learning_rate': 0.00010312057921968604, 'epoch': 0.71}
{'loss': 1.9997, 'grad_norm': 0.123046875, 'learning_rate': 0.00010308713106501252, 'epoch': 0.71}
{'loss': 2.0649, 'grad_norm': 0.1259765625, 'learning_rate': 0.00010305368692688174, 'epoch': 0.71}
{'loss': 1.9864, 'grad_norm': 0.12255859375, 'learning_rate': 0.00010302024680620794, 'epoch': 0.72}
{'loss': 2.0241, 'grad_norm': 0.125, 'learning_rate': 0.00010298681070390529, 'epoch': 0.72}
{'loss': 2.0309, 'grad_norm': 0.12353515625, 'learning_rate': 0.0001029533786208881, 'epoch': 0.72}
{'loss': 2.0171, 'grad_norm': 0.123046875, 'learning_rate': 0.00010291995055807019, 'epoch': 0.72}
{'loss': 2.0684, 'grad_norm': 0.1279296875, 'learning_rate': 0.00010288652651636576, 'epoch': 0.72}
{'loss': 2.0508, 'grad_norm': 0.12255859375, 'learning_rate': 0.00010285310649668827, 'epoch': 0.72}
{'loss': 2.0021, 'grad_norm': 0.12353515625, 'learning_rate': 0.00010281969049995163, 'epoch': 0.72}
{'loss': 2.0294, 'grad_norm': 0.1259765625, 'learning_rate': 0.00010278627852706929, 'epoch': 0.72}
{'loss': 2.0823, 'grad_norm': 0.1279296875, 'learning_rate': 0.00010275287057895485, 'epoch': 0.72}
{'loss': 2.0647, 'grad_norm': 0.126953125, 'learning_rate': 0.00010271946665652166, 'epoch': 0.72}
{'loss': 1.9858, 'grad_norm': 0.123046875, 'learning_rate': 0.00010268606676068278, 'epoch': 0.72}
{'loss': 1.9852, 'grad_norm': 0.1240234375, 'learning_rate': 0.00010265267089235161, 'epoch': 0.72}
{'loss': 2.0119, 'grad_norm': 0.125, 'learning_rate': 0.00010261927905244107, 'epoch': 0.72}
{'loss': 1.9859, 'grad_norm': 0.123046875, 'learning_rate': 0.00010258589124186405, 'epoch': 0.72}
{'loss': 1.9974, 'grad_norm': 0.1220703125, 'learning_rate': 0.00010255250746153327, 'epoch': 0.72}
{'loss': 2.0951, 'grad_norm': 0.125, 'learning_rate': 0.00010251912771236157, 'epoch': 0.72}
{'loss': 2.0717, 'grad_norm': 0.1259765625, 'learning_rate': 0.00010248575199526161, 'epoch': 0.72}
{'loss': 2.0883, 'grad_norm': 0.126953125, 'learning_rate': 0.00010245238031114579, 'epoch': 0.72}
{'loss': 1.9737, 'grad_norm': 0.12158203125, 'learning_rate': 0.00010241901266092644, 'epoch': 0.72}
{'loss': 2.0963, 'grad_norm': 0.126953125, 'learning_rate': 0.00010238564904551573, 'epoch': 0.72}
{'loss': 2.0501, 'grad_norm': 0.12451171875, 'learning_rate': 0.00010235228946582604, 'epoch': 0.72}
{'loss': 1.9943, 'grad_norm': 0.123046875, 'learning_rate': 0.00010231893392276926, 'epoch': 0.72}
{'loss': 2.036, 'grad_norm': 0.123046875, 'learning_rate': 0.00010228558241725727, 'epoch': 0.72}
{'loss': 2.0302, 'grad_norm': 0.125, 'learning_rate': 0.00010225223495020206, 'epoch': 0.72}
{'loss': 2.037, 'grad_norm': 0.12451171875, 'learning_rate': 0.00010221889152251512, 'epoch': 0.72}
{'loss': 1.9615, 'grad_norm': 0.12353515625, 'learning_rate': 0.00010218555213510838, 'epoch': 0.72}
{'loss': 1.9818, 'grad_norm': 0.125, 'learning_rate': 0.00010215221678889292, 'epoch': 0.72}
{'loss': 2.0418, 'grad_norm': 0.12451171875, 'learning_rate': 0.00010211888548478032, 'epoch': 0.72}
{'loss': 2.0274, 'grad_norm': 0.12451171875, 'learning_rate': 0.0001020855582236819, 'epoch': 0.72}
{'loss': 2.0391, 'grad_norm': 0.1259765625, 'learning_rate': 0.00010205223500650876, 'epoch': 0.72}
{'loss': 1.9748, 'grad_norm': 0.12158203125, 'learning_rate': 0.00010201891583417194, 'epoch': 0.72}
{'loss': 2.0126, 'grad_norm': 0.12353515625, 'learning_rate': 0.00010198560070758228, 'epoch': 0.72}
{'loss': 2.1038, 'grad_norm': 0.1259765625, 'learning_rate': 0.00010195228962765079, 'epoch': 0.72}
{'loss': 2.0082, 'grad_norm': 0.123046875, 'learning_rate': 0.00010191898259528806, 'epoch': 0.72}
{'loss': 2.0709, 'grad_norm': 0.126953125, 'learning_rate': 0.00010188567961140463, 'epoch': 0.72}
{'loss': 2.0093, 'grad_norm': 0.12109375, 'learning_rate': 0.00010185238067691116, 'epoch': 0.72}
{'loss': 2.0745, 'grad_norm': 0.1259765625, 'learning_rate': 0.00010181908579271787, 'epoch': 0.72}
{'loss': 2.0691, 'grad_norm': 0.12353515625, 'learning_rate': 0.0001017857949597352, 'epoch': 0.72}
{'loss': 2.023, 'grad_norm': 0.12451171875, 'learning_rate': 0.00010175250817887319, 'epoch': 0.72}
{'loss': 2.0324, 'grad_norm': 0.12255859375, 'learning_rate': 0.00010171922545104185, 'epoch': 0.72}
{'loss': 2.0598, 'grad_norm': 0.1259765625, 'learning_rate': 0.00010168594677715127, 'epoch': 0.72}
{'loss': 2.0886, 'grad_norm': 0.126953125, 'learning_rate': 0.00010165267215811116, 'epoch': 0.72}
{'loss': 2.0633, 'grad_norm': 0.1259765625, 'learning_rate': 0.00010161940159483127, 'epoch': 0.72}
{'loss': 2.0414, 'grad_norm': 0.1240234375, 'learning_rate': 0.00010158613508822113, 'epoch': 0.72}
{'loss': 2.038, 'grad_norm': 0.12255859375, 'learning_rate': 0.00010155287263919035, 'epoch': 0.72}
{'loss': 2.0647, 'grad_norm': 0.1259765625, 'learning_rate': 0.00010151961424864819, 'epoch': 0.72}
{'loss': 2.046, 'grad_norm': 0.1259765625, 'learning_rate': 0.0001014863599175041, 'epoch': 0.72}
{'loss': 2.0162, 'grad_norm': 0.123046875, 'learning_rate': 0.00010145310964666712, 'epoch': 0.72}
{'loss': 2.0553, 'grad_norm': 0.125, 'learning_rate': 0.00010141986343704624, 'epoch': 0.72}
{'loss': 2.0375, 'grad_norm': 0.1220703125, 'learning_rate': 0.00010138662128955054, 'epoch': 0.72}
{'loss': 2.0462, 'grad_norm': 0.1220703125, 'learning_rate': 0.0001013533832050888, 'epoch': 0.72}
{'loss': 2.0771, 'grad_norm': 0.125, 'learning_rate': 0.00010132014918456973, 'epoch': 0.72}
{'loss': 2.0153, 'grad_norm': 0.125, 'learning_rate': 0.00010128691922890182, 'epoch': 0.72}
{'loss': 1.9896, 'grad_norm': 0.126953125, 'learning_rate': 0.00010125369333899364, 'epoch': 0.72}
{'loss': 2.0224, 'grad_norm': 0.125, 'learning_rate': 0.00010122047151575383, 'epoch': 0.72}
{'loss': 2.0344, 'grad_norm': 0.12451171875, 'learning_rate': 0.00010118725376009024, 'epoch': 0.72}
{'loss': 2.0531, 'grad_norm': 0.12451171875, 'learning_rate': 0.00010115404007291131, 'epoch': 0.72}
{'loss': 2.0696, 'grad_norm': 0.125, 'learning_rate': 0.00010112083045512494, 'epoch': 0.72}
{'loss': 2.1078, 'grad_norm': 0.1259765625, 'learning_rate': 0.0001010876249076392, 'epoch': 0.72}
{'loss': 2.0533, 'grad_norm': 0.12451171875, 'learning_rate': 0.00010105442343136184, 'epoch': 0.72}
{'loss': 2.0214, 'grad_norm': 0.12255859375, 'learning_rate': 0.00010102122602720052, 'epoch': 0.72}
{'loss': 2.0225, 'grad_norm': 0.125, 'learning_rate': 0.000100988032696063, 'epoch': 0.72}
{'loss': 2.0649, 'grad_norm': 0.1259765625, 'learning_rate': 0.00010095484343885666, 'epoch': 0.72}
{'loss': 2.0283, 'grad_norm': 0.125, 'learning_rate': 0.00010092165825648894, 'epoch': 0.72}
{'loss': 1.9774, 'grad_norm': 0.12255859375, 'learning_rate': 0.00010088847714986695, 'epoch': 0.72}
{'loss': 2.1081, 'grad_norm': 0.1259765625, 'learning_rate': 0.00010085530011989802, 'epoch': 0.72}
{'loss': 2.0363, 'grad_norm': 0.12353515625, 'learning_rate': 0.00010082212716748923, 'epoch': 0.72}
{'loss': 2.0387, 'grad_norm': 0.12255859375, 'learning_rate': 0.00010078895829354742, 'epoch': 0.72}
{'loss': 2.0532, 'grad_norm': 0.12353515625, 'learning_rate': 0.00010075579349897945, 'epoch': 0.72}
{'loss': 2.0882, 'grad_norm': 0.12353515625, 'learning_rate': 0.00010072263278469193, 'epoch': 0.72}
{'loss': 2.0367, 'grad_norm': 0.125, 'learning_rate': 0.00010068947615159164, 'epoch': 0.72}
{'loss': 2.0902, 'grad_norm': 0.1259765625, 'learning_rate': 0.00010065632360058496, 'epoch': 0.72}
{'loss': 2.125, 'grad_norm': 0.126953125, 'learning_rate': 0.00010062317513257821, 'epoch': 0.72}
{'loss': 2.0688, 'grad_norm': 0.12353515625, 'learning_rate': 0.0001005900307484778, 'epoch': 0.72}
{'loss': 2.0542, 'grad_norm': 0.126953125, 'learning_rate': 0.00010055689044918978, 'epoch': 0.72}
{'loss': 2.1006, 'grad_norm': 0.1259765625, 'learning_rate': 0.00010052375423562038, 'epoch': 0.72}
{'loss': 2.0338, 'grad_norm': 0.12353515625, 'learning_rate': 0.00010049062210867518, 'epoch': 0.72}
{'loss': 2.0615, 'grad_norm': 0.12353515625, 'learning_rate': 0.00010045749406926025, 'epoch': 0.72}
{'loss': 2.0414, 'grad_norm': 0.125, 'learning_rate': 0.00010042437011828132, 'epoch': 0.72}
{'loss': 2.0439, 'grad_norm': 0.123046875, 'learning_rate': 0.00010039125025664392, 'epoch': 0.72}
{'loss': 2.0302, 'grad_norm': 0.1259765625, 'learning_rate': 0.00010035813448525352, 'epoch': 0.72}
{'loss': 2.0695, 'grad_norm': 0.125, 'learning_rate': 0.00010032502280501543, 'epoch': 0.72}
{'loss': 1.9942, 'grad_norm': 0.12353515625, 'learning_rate': 0.00010029191521683509, 'epoch': 0.72}
{'loss': 2.0682, 'grad_norm': 0.12353515625, 'learning_rate': 0.00010025881172161752, 'epoch': 0.72}
{'loss': 2.0401, 'grad_norm': 0.123046875, 'learning_rate': 0.0001002257123202677, 'epoch': 0.72}
{'loss': 2.0494, 'grad_norm': 0.123046875, 'learning_rate': 0.00010019261701369073, 'epoch': 0.72}
{'loss': 2.028, 'grad_norm': 0.126953125, 'learning_rate': 0.00010015952580279123, 'epoch': 0.72}
{'loss': 2.0562, 'grad_norm': 0.1259765625, 'learning_rate': 0.0001001264386884741, 'epoch': 0.72}
{'loss': 2.0666, 'grad_norm': 0.1240234375, 'learning_rate': 0.00010009335567164385, 'epoch': 0.72}
{'loss': 2.033, 'grad_norm': 0.12158203125, 'learning_rate': 0.00010006027675320492, 'epoch': 0.72}
{'loss': 1.9926, 'grad_norm': 0.1220703125, 'learning_rate': 0.00010002720193406159, 'epoch': 0.72}
{'loss': 2.0333, 'grad_norm': 0.1240234375, 'learning_rate': 9.999413121511833e-05, 'epoch': 0.72}
{'loss': 2.1244, 'grad_norm': 0.125, 'learning_rate': 9.996106459727916e-05, 'epoch': 0.72}
{'loss': 2.0306, 'grad_norm': 0.126953125, 'learning_rate': 9.992800208144803e-05, 'epoch': 0.72}
{'loss': 2.1019, 'grad_norm': 0.126953125, 'learning_rate': 9.989494366852902e-05, 'epoch': 0.72}
{'loss': 2.1175, 'grad_norm': 0.1259765625, 'learning_rate': 9.986188935942578e-05, 'epoch': 0.72}
{'loss': 2.0885, 'grad_norm': 0.1259765625, 'learning_rate': 9.982883915504217e-05, 'epoch': 0.72}
{'loss': 2.0169, 'grad_norm': 0.1240234375, 'learning_rate': 9.97957930562817e-05, 'epoch': 0.72}
{'loss': 2.0463, 'grad_norm': 0.1240234375, 'learning_rate': 9.976275106404769e-05, 'epoch': 0.72}
{'loss': 2.0825, 'grad_norm': 0.1259765625, 'learning_rate': 9.972971317924374e-05, 'epoch': 0.72}
{'loss': 2.0118, 'grad_norm': 0.12353515625, 'learning_rate': 9.969667940277296e-05, 'epoch': 0.72}
{'loss': 2.0275, 'grad_norm': 0.12353515625, 'learning_rate': 9.966364973553851e-05, 'epoch': 0.72}
{'loss': 2.0481, 'grad_norm': 0.1220703125, 'learning_rate': 9.963062417844331e-05, 'epoch': 0.72}
{'loss': 2.067, 'grad_norm': 0.1259765625, 'learning_rate': 9.959760273239035e-05, 'epoch': 0.72}
{'loss': 2.0615, 'grad_norm': 0.125, 'learning_rate': 9.956458539828261e-05, 'epoch': 0.72}
{'loss': 2.0145, 'grad_norm': 0.125, 'learning_rate': 9.953157217702242e-05, 'epoch': 0.72}
{'loss': 2.065, 'grad_norm': 0.123046875, 'learning_rate': 9.949856306951261e-05, 'epoch': 0.72}
{'loss': 2.0271, 'grad_norm': 0.1220703125, 'learning_rate': 9.946555807665541e-05, 'epoch': 0.72}
{'loss': 2.0474, 'grad_norm': 0.125, 'learning_rate': 9.943255719935344e-05, 'epoch': 0.72}
{'loss': 1.9964, 'grad_norm': 0.12109375, 'learning_rate': 9.939956043850875e-05, 'epoch': 0.72}
{'loss': 2.0845, 'grad_norm': 0.1259765625, 'learning_rate': 9.936656779502345e-05, 'epoch': 0.72}
{'loss': 2.0289, 'grad_norm': 0.12451171875, 'learning_rate': 9.933357926979967e-05, 'epoch': 0.72}
{'loss': 2.0138, 'grad_norm': 0.123046875, 'learning_rate': 9.930059486373921e-05, 'epoch': 0.72}
{'loss': 2.023, 'grad_norm': 0.12451171875, 'learning_rate': 9.926761457774389e-05, 'epoch': 0.72}
{'loss': 2.0191, 'grad_norm': 0.12353515625, 'learning_rate': 9.923463841271526e-05, 'epoch': 0.72}
{'loss': 2.0427, 'grad_norm': 0.1279296875, 'learning_rate': 9.9201666369555e-05, 'epoch': 0.72}
{'loss': 2.0885, 'grad_norm': 0.1259765625, 'learning_rate': 9.916869844916459e-05, 'epoch': 0.72}
{'loss': 2.0204, 'grad_norm': 0.1240234375, 'learning_rate': 9.913573465244533e-05, 'epoch': 0.72}
{'loss': 2.0566, 'grad_norm': 0.12353515625, 'learning_rate': 9.910277498029837e-05, 'epoch': 0.72}
{'loss': 2.0594, 'grad_norm': 0.1279296875, 'learning_rate': 9.90698194336248e-05, 'epoch': 0.72}
{'loss': 2.0171, 'grad_norm': 0.12353515625, 'learning_rate': 9.903686801332573e-05, 'epoch': 0.72}
{'loss': 2.0421, 'grad_norm': 0.125, 'learning_rate': 9.900392072030198e-05, 'epoch': 0.72}
{'loss': 2.0326, 'grad_norm': 0.1259765625, 'learning_rate': 9.897097755545422e-05, 'epoch': 0.72}
{'loss': 2.0375, 'grad_norm': 0.12353515625, 'learning_rate': 9.89380385196833e-05, 'epoch': 0.72}
{'loss': 2.0812, 'grad_norm': 0.125, 'learning_rate': 9.890510361388955e-05, 'epoch': 0.72}
{'loss': 2.0143, 'grad_norm': 0.1220703125, 'learning_rate': 9.887217283897371e-05, 'epoch': 0.72}
{'loss': 2.068, 'grad_norm': 0.12353515625, 'learning_rate': 9.883924619583567e-05, 'epoch': 0.72}
{'loss': 2.018, 'grad_norm': 0.12255859375, 'learning_rate': 9.880632368537595e-05, 'epoch': 0.72}
{'loss': 2.049, 'grad_norm': 0.1240234375, 'learning_rate': 9.877340530849446e-05, 'epoch': 0.72}
{'loss': 2.0007, 'grad_norm': 0.12451171875, 'learning_rate': 9.874049106609135e-05, 'epoch': 0.72}
{'loss': 2.0325, 'grad_norm': 0.123046875, 'learning_rate': 9.870758095906638e-05, 'epoch': 0.72}
{'loss': 2.0654, 'grad_norm': 0.125, 'learning_rate': 9.867467498831922e-05, 'epoch': 0.72}
{'loss': 2.0749, 'grad_norm': 0.126953125, 'learning_rate': 9.864177315474967e-05, 'epoch': 0.72}
{'loss': 2.047, 'grad_norm': 0.126953125, 'learning_rate': 9.86088754592572e-05, 'epoch': 0.72}
{'loss': 2.0577, 'grad_norm': 0.12158203125, 'learning_rate': 9.857598190274112e-05, 'epoch': 0.72}
{'loss': 2.0241, 'grad_norm': 0.125, 'learning_rate': 9.854309248610086e-05, 'epoch': 0.72}
{'loss': 2.0217, 'grad_norm': 0.12451171875, 'learning_rate': 9.851020721023549e-05, 'epoch': 0.72}
{'loss': 2.0959, 'grad_norm': 0.126953125, 'learning_rate': 9.847732607604423e-05, 'epoch': 0.72}
{'loss': 2.0322, 'grad_norm': 0.12158203125, 'learning_rate': 9.844444908442593e-05, 'epoch': 0.72}
{'loss': 2.0462, 'grad_norm': 0.125, 'learning_rate': 9.841157623627947e-05, 'epoch': 0.72}
{'loss': 1.9875, 'grad_norm': 0.123046875, 'learning_rate': 9.837870753250349e-05, 'epoch': 0.72}
{'loss': 2.0716, 'grad_norm': 0.125, 'learning_rate': 9.834584297399677e-05, 'epoch': 0.72}
{'loss': 1.998, 'grad_norm': 0.1240234375, 'learning_rate': 9.831298256165772e-05, 'epoch': 0.72}
{'loss': 2.0207, 'grad_norm': 0.125, 'learning_rate': 9.828012629638463e-05, 'epoch': 0.72}
{'loss': 2.0593, 'grad_norm': 0.1259765625, 'learning_rate': 9.8247274179076e-05, 'epoch': 0.72}
{'loss': 2.0469, 'grad_norm': 0.1259765625, 'learning_rate': 9.821442621062981e-05, 'epoch': 0.72}
{'loss': 2.0131, 'grad_norm': 0.123046875, 'learning_rate': 9.818158239194436e-05, 'epoch': 0.72}
{'loss': 2.009, 'grad_norm': 0.12451171875, 'learning_rate': 9.814874272391722e-05, 'epoch': 0.72}
{'loss': 2.0167, 'grad_norm': 0.12451171875, 'learning_rate': 9.811590720744639e-05, 'epoch': 0.72}
{'loss': 2.0667, 'grad_norm': 0.126953125, 'learning_rate': 9.808307584342971e-05, 'epoch': 0.72}
{'loss': 2.0439, 'grad_norm': 0.12353515625, 'learning_rate': 9.805024863276466e-05, 'epoch': 0.72}
{'loss': 2.0383, 'grad_norm': 0.125, 'learning_rate': 9.801742557634872e-05, 'epoch': 0.72}
{'loss': 2.0232, 'grad_norm': 0.1259765625, 'learning_rate': 9.79846066750792e-05, 'epoch': 0.72}
{'loss': 2.0411, 'grad_norm': 0.1220703125, 'learning_rate': 9.795179192985348e-05, 'epoch': 0.72}
{'loss': 2.0366, 'grad_norm': 0.1259765625, 'learning_rate': 9.791898134156866e-05, 'epoch': 0.72}
{'loss': 2.0208, 'grad_norm': 0.125, 'learning_rate': 9.788617491112167e-05, 'epoch': 0.72}
{'loss': 1.9824, 'grad_norm': 0.125, 'learning_rate': 9.78533726394096e-05, 'epoch': 0.72}
{'loss': 1.9945, 'grad_norm': 0.125, 'learning_rate': 9.782057452732907e-05, 'epoch': 0.72}
{'loss': 2.0235, 'grad_norm': 0.1259765625, 'learning_rate': 9.778778057577695e-05, 'epoch': 0.72}
{'loss': 2.0271, 'grad_norm': 0.12451171875, 'learning_rate': 9.775499078564973e-05, 'epoch': 0.72}
{'loss': 2.0542, 'grad_norm': 0.1240234375, 'learning_rate': 9.772220515784377e-05, 'epoch': 0.72}
{'loss': 2.0585, 'grad_norm': 0.12451171875, 'learning_rate': 9.768942369325562e-05, 'epoch': 0.72}
{'loss': 2.0217, 'grad_norm': 0.1220703125, 'learning_rate': 9.765664639278141e-05, 'epoch': 0.72}
{'loss': 2.0405, 'grad_norm': 0.12158203125, 'learning_rate': 9.762387325731723e-05, 'epoch': 0.72}
{'loss': 2.0523, 'grad_norm': 0.12353515625, 'learning_rate': 9.759110428775902e-05, 'epoch': 0.72}
{'loss': 1.9971, 'grad_norm': 0.12158203125, 'learning_rate': 9.755833948500287e-05, 'epoch': 0.72}
{'loss': 2.0325, 'grad_norm': 0.125, 'learning_rate': 9.752557884994433e-05, 'epoch': 0.72}
{'loss': 2.0175, 'grad_norm': 0.1259765625, 'learning_rate': 9.749282238347932e-05, 'epoch': 0.72}
{'loss': 2.026, 'grad_norm': 0.1240234375, 'learning_rate': 9.74600700865032e-05, 'epoch': 0.72}
{'loss': 2.0746, 'grad_norm': 0.126953125, 'learning_rate': 9.742732195991141e-05, 'epoch': 0.72}
{'loss': 1.9961, 'grad_norm': 0.12451171875, 'learning_rate': 9.739457800459939e-05, 'epoch': 0.72}
{'loss': 2.0183, 'grad_norm': 0.12255859375, 'learning_rate': 9.736183822146227e-05, 'epoch': 0.72}
{'loss': 2.079, 'grad_norm': 0.12353515625, 'learning_rate': 9.732910261139516e-05, 'epoch': 0.72}
{'loss': 2.0854, 'grad_norm': 0.1259765625, 'learning_rate': 9.729637117529295e-05, 'epoch': 0.72}
{'loss': 2.0289, 'grad_norm': 0.1259765625, 'learning_rate': 9.726364391405055e-05, 'epoch': 0.72}
{'loss': 2.069, 'grad_norm': 0.1259765625, 'learning_rate': 9.723092082856294e-05, 'epoch': 0.72}
{'loss': 2.0397, 'grad_norm': 0.1240234375, 'learning_rate': 9.719820191972439e-05, 'epoch': 0.72}
{'loss': 2.038, 'grad_norm': 0.12255859375, 'learning_rate': 9.716548718842969e-05, 'epoch': 0.72}
{'loss': 2.0173, 'grad_norm': 0.12255859375, 'learning_rate': 9.713277663557305e-05, 'epoch': 0.72}
{'loss': 2.0356, 'grad_norm': 0.125, 'learning_rate': 9.710007026204895e-05, 'epoch': 0.72}
{'loss': 2.02, 'grad_norm': 0.12158203125, 'learning_rate': 9.70673680687515e-05, 'epoch': 0.72}
{'loss': 2.0729, 'grad_norm': 0.12255859375, 'learning_rate': 9.703467005657466e-05, 'epoch': 0.72}
{'loss': 2.069, 'grad_norm': 0.12451171875, 'learning_rate': 9.700197622641258e-05, 'epoch': 0.72}
{'loss': 1.9998, 'grad_norm': 0.125, 'learning_rate': 9.696928657915896e-05, 'epoch': 0.72}
{'loss': 1.9954, 'grad_norm': 0.123046875, 'learning_rate': 9.693660111570757e-05, 'epoch': 0.72}
{'loss': 2.0736, 'grad_norm': 0.125, 'learning_rate': 9.69039198369519e-05, 'epoch': 0.72}
{'loss': 2.0527, 'grad_norm': 0.123046875, 'learning_rate': 9.687124274378556e-05, 'epoch': 0.72}
{'loss': 2.0116, 'grad_norm': 0.1220703125, 'learning_rate': 9.683856983710201e-05, 'epoch': 0.72}
{'loss': 2.0639, 'grad_norm': 0.1298828125, 'learning_rate': 9.680590111779442e-05, 'epoch': 0.72}
{'loss': 2.0307, 'grad_norm': 0.12255859375, 'learning_rate': 9.677323658675594e-05, 'epoch': 0.72}
{'loss': 2.0453, 'grad_norm': 0.1240234375, 'learning_rate': 9.67405762448795e-05, 'epoch': 0.72}
{'loss': 2.0367, 'grad_norm': 0.1240234375, 'learning_rate': 9.670792009305823e-05, 'epoch': 0.72}
{'loss': 2.0401, 'grad_norm': 0.123046875, 'learning_rate': 9.667526813218482e-05, 'epoch': 0.72}
{'loss': 2.0241, 'grad_norm': 0.12255859375, 'learning_rate': 9.664262036315194e-05, 'epoch': 0.72}
{'loss': 2.0334, 'grad_norm': 0.1259765625, 'learning_rate': 9.660997678685225e-05, 'epoch': 0.72}
{'loss': 2.0571, 'grad_norm': 0.12353515625, 'learning_rate': 9.657733740417809e-05, 'epoch': 0.72}
{'loss': 2.112, 'grad_norm': 0.126953125, 'learning_rate': 9.654470221602204e-05, 'epoch': 0.72}
{'loss': 2.0414, 'grad_norm': 0.1259765625, 'learning_rate': 9.651207122327604e-05, 'epoch': 0.72}
{'loss': 2.0, 'grad_norm': 0.1220703125, 'learning_rate': 9.647944442683234e-05, 'epoch': 0.72}
{'loss': 2.0863, 'grad_norm': 0.1259765625, 'learning_rate': 9.644682182758304e-05, 'epoch': 0.72}
{'loss': 2.0369, 'grad_norm': 0.12255859375, 'learning_rate': 9.641420342641996e-05, 'epoch': 0.73}
{'loss': 2.103, 'grad_norm': 0.123046875, 'learning_rate': 9.638158922423484e-05, 'epoch': 0.73}
{'loss': 2.0686, 'grad_norm': 0.1240234375, 'learning_rate': 9.634897922191927e-05, 'epoch': 0.73}
{'loss': 2.0091, 'grad_norm': 0.12353515625, 'learning_rate': 9.631637342036497e-05, 'epoch': 0.73}
{'loss': 2.0349, 'grad_norm': 0.1240234375, 'learning_rate': 9.62837718204633e-05, 'epoch': 0.73}
{'loss': 2.0148, 'grad_norm': 0.12353515625, 'learning_rate': 9.625117442310546e-05, 'epoch': 0.73}
